C/R,Product,Application,DTS #,Description,Status (6.07),Pri,Ass'd DTSs,Releases,PP Pack,Programs,Date Checked,6.07 Chg #,Due Date,To Be Shipped (6.07),Shipping Test,Shipping Live,LSS,CCD,MU2,Resp App,Comments
,CS,MIS,14025,"IntMan backlogs:  scaled MSG GEN numbers showing up as decimals, not accurate",Completed,3,,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",2,"MIS.X.DEL.SVC.currency.status, MIS.X.DEL.SVC.ee.alert.params, MIS.X.DEL.SVC.ee.alert.thresholds, MIS.XI.MSG.FILR.currency.status, MIS.XI.MSG.FILR.ee, MIS.XI.MSG.FILR.ee.alert.thresholds, MIS.XIO.files.in.folder, MIS.XIO.im.currency, MIS.XO.MSG.GEN.currency.status, MIS.XO.MSG.GEN.ee.alert.params, MIS.XO.MSG.GEN.ee.alert.thresholds",8/11/2014,MIS 1306,9/10/2012,,Y,Y,,,,,
,CS,MIS,14045,Changes to wizard run audit needed to reflect replacing DBS with CONFIG,Completed,3,,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",0,"MIS.XIO.wizard.run.audit, MIS.XIO.wizard.run.audit.list",8/11/2014,MIS 839,9/10/2012,,Y,Y,,,,,
,CS,MIS,14054,INFCE: Subject not populating for REG ADT to OV,6.1-Completed,4,Y,"6.1C, 6.13C, 6.14C",,MIS.XIO.focus.reg.to.hl7,8/11/2014,,1/13/2013,,,,,,,,
,CS,MIS,14090,Inbox:  message from M-AT:  manual queue/deliver fails in 3-tier,Completed,3,,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",2,MIS.XI.MSG.FILR.file.msg,8/11/2014,MIS 1274,9/24/2012,,Y,Y,,,,,
,CS,MIS,14106,INFCE - CCD - PIX response msgs failing and not creating ITI-41 events,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",4,"MIS.XML.PROTO.init, MIS.XML.UTIL.xi.file.iti.45",8/11/2014,MIS 1711,2/20/2014,,Y,Y,,Y,,,
,CS,MIS,14138,Z03 messages can remove patient data and take too long to file,Completed,3,,"6.0C, 6.06C, 6.07C",0,MIS.XIO.xi.query.hl7.focus,8/11/2014,MIS 919,10/13/2012,,Y,Y,Y,,,,
C,CS,MIS,14154,INFCE: Temp files/structures not deleted when convert HL7 to M-AT (vice versa),Completed,3,,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,MIS.XI.MSG.xo.format.hl7.focus,8/11/2014,MIS 1184,10/13/2012,,Y,Y,,,Y,,
,CS,MIS,14214,"INFCE: System Status Board - *None* Status for DSs, Backlog & Oldest issues",Submitted,3,,"6.0S, 6.05S, 6.06S, 6.07S, 6.1S, 6.12S, 6.13S, 6.14S, 6.15S",,"MIS.XIO.currency, MIS.XIO.im.currency",8/11/2014,,,,,,,,,,
R,CS,MIS,14216,Outbox messages flowing to incorrect recipient,Completed,4,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,MIS.XO.EVENT.Q.file,8/11/2014,MIS 1105,2/23/2013,,Y,Y,,,,,
,CS,MIS,14268,INFCE: CCD Consumer Fail-Reading for no response,Rejected,3,,"6.0R, 6.07R, 6.1R, 6.13R",,,8/11/2014,,,,,,,Y,,,
,CS,MIS,14288,INFCE: UNDEFINED message types never purge causing space issues,Completed,3,,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MIS.XI.MSG.purge, MIS.XO.MSG.purge",8/11/2014,MIS 1023,11/11/2012,,Y,Y,,,,,
,CS,MIS,14307,Message Filer Dict View routine has E/E popup,Completed,5,,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MIS.XI.MSG.FILR.ee, MIS.XI.MSG.FILR.view, MIS.XI.MSG.FILR.view.chrgs, MIS.XI.MSG.FILR.view.cms.nmap, MIS.XI.MSG.FILR.view.msg.medinet, MIS.XI.MSG.FILR.view.msg.medinet.res, MIS.XI.MSG.FILR.view.xi.msg.parameters, MIS.XI.MSG.FILR.view.xi.msg.parameters.ehr, MIS.XI.MSG.FILR.view.xi.msg.parameters.iti",8/11/2014,MIS 986,9/9/2013,,Y,Y,,,,,
,CS,MIS,14318,DR: Missing subscript at position 1 in pointer for DR.MIS.tmp.optional....,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,MIS.XIO.init.rx,8/11/2014,MIS 1278,11/17/2012,,Y,Y,,,,,
,CS,MIS,14319,Use of internal delimiters in tables generated from HTML to MTDD,Completed,3,,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,MIS.XI.MSG.html.2.mtdd,8/11/2014,MIS 1114,11/18/2012,,Y,Y,,Y,,,
,CS,MIS,14339,INFCE: multiple messages per cancelled order are not sent,Completed,3,,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,MIS.XO.EVENT.Q.driver.pacs,8/11/2014,MIS 1186,11/23/2012,,Y,Y,,,,,
,CS,MIS,14342,INFCE: ITI.43 filer unable to find CCD using the MIME link,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,MIS.XML.UTIL.xi.file.iti.43,8/11/2014,MIS 1688,2/12/2013,,Y,Y,,Y,,,
,CS,MIS,14351,DDP 16830: NHIN Direct XDR Outbound,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,"MIS.XI.MSG.focus.get.event.oid, MIS.XIO.queue.iti.events, MIS.XML.PROTO.init, MIS.XML.UTIL.archive.cda, MIS.XML.UTIL.format.cda, MIS.XML.UTIL.format.soap.12, MIS.XML.UTIL.format.xd.metadata, MIS.XML.UTIL.get.cda.and.metadata.guids, MIS.XML.UTIL.oid.generator, MIS.XML.UTIL.queue.direct.email, MIS.XML.UTIL.soap.parse, MIS.XML.UTIL.xi.file.iti.41, MIS.XML.UTIL.xml.extract.namespaces, MIS.XML.UTIL.xo.format.iti.41, MIS.XML.UTIL.xo.format.smtp",8/11/2014,MIS 1451,,,Y,Y,,Y,,,
,CS,MIS,14354,DDP 16830: NHIN Direct XDR Inbound,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,"MIS.XIO.url.decoding, MIS.XML.PROTO.ee, MIS.XML.PROTO.init, MIS.XML.UTIL.xi.file.iti.41.direct, MIS.XML.UTIL.xo.format.iti.41.response",8/11/2014,MIS 1452,,,Y,Y,,Y,,,
,CS,MIS,14362,INFCE: MIS.EDI.DATASET dictionary field Override inaccessible when type is MAP,Completed,3,,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,MIS.EDI.DATASET.ee,8/11/2014,MIS 1001,11/25/2012,,Y,Y,,,,,
,CS,MIS,14389,INFCE - ITI-41 interface sends invalid ID Root value in CCD Text,,3,,"6.0S, 6.05S, 6.06S",,,8/11/2014,,,,,,,Y,,,
,CS,MIS,14415,"Home Care not getting ACK for ORU messages, ACK are not formatted correctly",Completed,3,,"6.0C, 6.06C, 6.07C",1,MIS.XIO.file.vitals.hl7.2.focus.ptct,8/11/2014,MIS 1025,12/3/2012,,Y,Y,,,,,
,CS,MIS,14577,INFCE: Inbound message reports- error codes getting removed,Completed,4,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",4,"MIS.XI.MSG.build.err.sel.open, MIS.XI.MSG.err.code.look, MIS.XIO.REPORT.build.lookups",8/11/2014,MIS 1697,5/27/2013,,Y,Y,,,,,
,CS,MIS,14585,FTP Secure protocol support needed to deliver file to IMO,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,Z.ftp.functions,8/11/2014,MIS 1242,,,Y,Y,,,,,
,CS,MIS,14610,FTP Secure connection ability,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MIS.X.DEL.SVC.driver.ftp, MIS.X.DEL.SVC.ee.ftp, MIS.X.DEL.TYPE.del.ftp, MIS.X.DEL.TYPE.from.ftp",8/11/2014,MIS 1252,,,Y,Y,,,,,
,CS,MIS,14626,Network signon authentication disabled when UNV User refiled in Meditech,Completed,3,Y,"6.0C, 6.07C",1,MIS.DICT.xo.format.unv.user.mpm,8/11/2014,MIS 1188,1/28/2013,,Y,Y,Y,,,,
,CS,MIS,14639,INFCE: HL7 to M-AT hook program may not file all of HL7 field from message,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,"MIS.XIO.hl7.to.focus, MIS.XIO.x.hook.hl7.to.focus.adt, MIS.XIO.x.hook.hl7.to.focus.empi, MIS.XIO.x.hook.hl7.to.focus.mfn, MIS.XIO.x.hook.hl7.to.focus.oru.monitor",8/11/2014,MIS 1326,2/1/2013,,Y,Y,,,,,
,CS,MIS,14645,GetVisitHx RT connection needs to pass date to M-AT list for HIM,Completed,3,Y,"6.0C, 6.05C, 6.06C, 6.07C",1,"MIS.XIO.xi.query.hl7.focus, MIS.XIO.xo.format.hl7.lss",8/11/2014,MIS 1212,1/29/2013,,Y,Y,Y,,,,
,CS,MIS,14648,INFCE - HTTP Interface Trap Code inconsistent with HL7 interfaces,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,"MIS.X.DEL.TYPE.del.http, MIS.X.DEL.TYPE.read.http.protocol",8/11/2014,MIS 1525,1/27/2013,,Y,Y,,Y,,,
,CS,MIS,14653,INFCE - Homecare vitals filer fails valid messages if ZOV segment missing,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,MIS.XIO.file.vitals.hl7.2.focus.ptct,8/11/2014,MIS 1655,2/1/2013,,Y,Y,,,,,
,CS,MIS,14666,INFCE: event is skipped if not ready in time,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,"MIS.XO.EVENT.Q.driver, MIS.XO.EVENT.Q.driver.foc.direct, MIS.XO.EVENT.Q.driver.focus, MIS.XO.EVENT.Q.driver.pacs, MIS.XO.EVENT.Q.driver.res.mtltc",8/11/2014,MIS 1868,2/5/2013,,Y,Y,,,,,
,CS,MIS,14714,INFCE - HTTP Delivery Services can become stuck when SOAP envelope is not sent,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,MIS.XIO.soap.wrapper,8/11/2014,MIS 1862,2/16/2013,,Y,Y,,Y,,,
,CS,MIS,14727,Archive CDA for direct:  REQUEUE flag isn't cleared upon success after error,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,MIS.XML.UTIL.archive.cda,8/11/2014,MIS 1139,2/12/2013,,Y,Y,,Y,,,
,CS,MIS,14732,DDP 16936: Modify Immunization wizard for Stage 2,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,MIS.XIO.build.immunization.hl7,8/11/2014,MIS 1103,,,Y,Y,,,,,
,CS,MIS,14745,OM Orders: Error Messages not updating NPR inbox,Completed,3,Y,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,MIS.XIO.focus.om.to.hl7,8/11/2014,MIS 1107,2/18/2013,,Y,Y,,,,,
,CS,MIS,14746,"BAR Xfer, Lab/Rad Xfer: Guarantor employment status not being sent over in msg",Rejected,3,,"6.0R, 6.07R",,,8/11/2014,,2/22/2013,,,,,,,,
,CS,MIS,14763,Additional changes needed for NIST certification - ARRA Stage 2,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MIS.X.QUERY.MAP.ee.query.adm, MIS.X.QUERY.MAP.ee.query.lab, MIS.X.UNIT.init, MIS.X.VALUE.SET.init.lri.acp, MIS.X.VALUE.SET.init.phvs, MIS.XIO.build.lab.res.arra, MIS.XIO.map",8/11/2014,MIS 1244,3/29/2013,,Y,Y,,Y,,,
,CS,MIS,14767,DDP 16936: Add new Value Set for Units of Measure,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MIS.X.DICT.MAP.ee, MIS.X.VALUE.SET.init.phvs",8/11/2014,MIS 1102,,,Y,Y,,Y,,,
R,CS,MIS,14778,Support DDP 16813 - LSS Problem List Connections Update for ICD10 and IMO,Completed,3,,"6.0C, 6.07C",1,"MIS.XIO.init.mpm, MIS.XIO.xi.query.hl7.focus",8/11/2014,MIS 1159,,,Y,Y,Y,,,,
,CS,MIS,14802,INFCE: M-AT to HL7 Messages Have 2 CRLF's When Using Standard Transform Pgm,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,MIS.XIO.focus.to.hl7,8/11/2014,MIS 1280,3/16/2013,,Y,Y,,,,,
,CS,MIS,14841,INFCE: EDI 271 Deliver service does not reset port due to inactivity,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",4,MIS.X.DEL.TYPE.from.ansi271,8/11/2014,MIS 1695,3/18/2013,,Y,Y,,,,,
R,CS,MIS,14850,INFCE: Retired Data Def causes MPM interface to crash,Completed,3,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",2,MIS.RELAT.xo.format.hl7.mpm,8/11/2014,MIS 1260,3/16/2013,,Y,Y,Y,,,,
,CS,MIS,14881,CDA: Start Get Chart doesn't respect Opt Out query,Completed,4,,"6.0C, 6.07C",1,MIS.XML.UTIL.start.get.chart,8/11/2014,MIS 1197,7/27/2013,,Y,Y,,Y,,,
,CS,MIS,14898,"CDA: Change all narrative dates to Month D, YYYY format",Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,MIS.XIO.ehr.build.cda.data,8/11/2014,MIS 1155,3/25/2013,,Y,Y,,Y,,,
,CS,MIS,14904,Value Sets: Remove standard Value Set entries and resolve PerferredLanguage,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MIS.X.VALUE.SET.init.cda, MIS.X.VALUE.SET.init.fips, MIS.X.VALUE.SET.init.hl7, MIS.X.VALUE.SET.init.iso6392, MIS.X.VALUE.SET.init.lri.acp, MIS.X.VALUE.SET.init.nucc, MIS.X.VALUE.SET.init.other, MIS.X.VALUE.SET.init.phvs, MIS.X.VALUE.SET.init.snomed.nonnom, MIS.X.VALUE.SET.init.ucum",8/11/2014,MIS 1198,4/1/2013,,Y,Y,,Y,,,
,CS,MIS,14917,The EDI 5010 DTP segment populates with 472 instead of 291,Completed,3,,"6.0C, 6.07C",4,MIS.EDI.xo.format.ansi.270.5010,8/11/2014,MIS 1610,4/5/2013,,Y,Y,,,,,
,CS,MIS,14922,CDA: Additional races not appearing in 6.1x,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,MIS.XIO.ehr.build.cda.data,8/11/2014,,3/30/2013,,,,,Y,,,
,CS,MIS,14924,CDA: XML extraction utilities don't handle white space,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MIS.XIO.unpack.elements.xml, MIS.XML.UTIL.xml.extract.attributes, MIS.XML.UTIL.xml.unpack",8/11/2014,MIS 1178,4/1/2013,,Y,Y,,Y,,,
,CS,MIS,14930,CDA: Miscellaneous Certification Issues,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MIS.X.OBJECT.init, MIS.XIO.ehr.build.cda.data, MIS.XIO.ehr.test.message.format.hash, MIS.XML.UTIL.extract.discrete.cda, MIS.XML.UTIL.format.cda",8/11/2014,MIS 1216,4/5/2013,,Y,Y,,Y,,,
,CS,MIS,14937,CDA: Ethnicity not appearing in 6.1x,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MIS.XIO.ehr.build.cda.data, MIS.XML.UTIL.format.cda, MIS.XML.UTIL.iti.wizard",8/11/2014,MIS 1217,4/5/2013,,Y,Y,,Y,,,
,CS,MIS,14938,ARRA II DDP 17117: Generator modifications to support order msg for LAB Result,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MIS.XIO.build.lab.res.arra, MIS.XO.MSG.GEN.ee.msg.medinet.res",8/11/2014,MIS 1245,4/5/2013,,Y,Y,,,,,
,CS,MIS,14940,CDA: List elements are not properly converted to MTDD for ITS reports,Rejected,4,,"6.0R, 6.07R, 6.1R, 6.13R",,,8/11/2014,,9/9/2013,,,,,Y,,,
,CS,MIS,14950,CDA: Individual Section View can crash returning to RAD,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,MIS.XML.UTIL.get.cda.for.view.npr,8/11/2014,MIS 1363,4/5/2013,,Y,Y,,Y,,,
,CS,MIS,14957,CDA: Smoking Status displayed in Social History narrative is not most recent,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,MIS.XIO.ehr.build.cda.data,8/11/2014,MIS 1218,4/5/2013,,Y,Y,,Y,,,
,CS,MIS,14973,Online Help - Create new EDI wizard help,6.1-Completed,4,,"6.1C, 6.13C, 6.14C",,,8/11/2014,,8/5/2013,,,,,,,,
,CS,MIS,14981,DDP 16837: CDA Individual Section View in mobile,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,"MIS.RT.INTEG.svc.req, MIS.XML.UTIL.get.cda.for.view.mobile",8/11/2014,MIS 1446,,,Y,Y,,Y,,,
,CS,MIS,14999,Syndromic Surveillance: Issue with Diagnoses,Completed,3,,"6.0C, 6.07C",1,MIS.XIO.xo.format.synd.surv.hl7,8/11/2014,MIS 1200,4/12/2013,,Y,Y,,,Y,,
,CS,MIS,15017,CDA:  Manual Import routine missing footer button to launch search/link,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,MIS.XML.UTIL.cda.import.manual,8/11/2014,MIS 1204,4/16/2013,,Y,Y,,Y,,,
,CS,MIS,15027,"IntMan:  msg reports with Content = Both being excluded from ConnMan, IntMan",Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,MIS.XIO.REPORT.process,8/11/2014,MIS 1285,4/16/2013,,Y,Y,,,,,
,CS,MIS,15031,CDA: Miscellaneous Certification Issues (part 2),Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MIS.XIO.ehr.build.cda.data, MIS.XIO.install.cda.style.sheet, MIS.XIO.unpack.elements.xml, MIS.XML.PROTO.init, MIS.XML.UTIL.extract.discrete.cda, MIS.XML.UTIL.format.cda, MIS.XML.UTIL.format.cda.to.focus, MIS.XML.UTIL.normalize.buffer, MIS.XML.UTIL.xml.unpack",8/11/2014,MIS 1238,5/3/2013,,Y,Y,,Y,,,
,CS,MIS,15049,Initializing Recipient dictionary removes previous setup for Standard entries,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,MIS.XO.RECIP.init,8/11/2014,MIS 1436,4/22/2013,,Y,Y,,,,,
,CS,MIS,15055,CDA: Raw XML attachment not human readable,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MIS.XML.UTIL.xo.format.smtp, Z.smtp.send.mail",8/11/2014,MIS 1248,4/22/2013,,Y,Y,,Y,,,
,CS,MIS,15062,INFCE: Z03 messages from LSS clearing out patient data for existing patients,Completed,3,,"6.0C, 6.07C",3,MIS.XIO.xi.query.hl7.focus,8/11/2014,MIS 1439,5/5/2013,,Y,Y,Y,,,,
,CS,MIS,15093,"DDP 15910: SSL Delivery Service Algorithms, Protocols & Options",Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,"MIS.X.DEL.SVC.ee.ip, MIS.X.DEL.SVC.ee.ip.multi, MIS.X.DEL.SVC.ee.ip.web, MIS.X.DEL.SVC.ssl, MIS.X.DEL.TYPE.del.ansi270, MIS.X.DEL.TYPE.del.hl7cm, MIS.X.DEL.TYPE.del.hl7mp, MIS.X.DEL.TYPE.del.hl7mp.seq, MIS.X.DEL.TYPE.del.http, MIS.X.DEL.TYPE.from.ansi271, MIS.X.DEL.TYPE.from.hl7mp, MIS.X.DEL.TYPE.from.hl7mp.seq, MIS.X.SSL.ALG.ee, MIS.X.SSL.ALG.init, MIS.X.SSL.ALG.view, MIS.X.SSL.OPT.ee, MIS.X.SSL.OPT.init, MIS.X.SSL.OPT.view, MIS.X.SSL.PROTO.ee, MIS.X.SSL.PROTO.init, MIS.X.SSL.PROTO.view, ~.tool.box.interface.menu, ~.tool.box.interface.ssl.alg.menu, ~.tool.box.interface.ssl.flag.menu, ~.tool.box.interface.ssl.menu, ~.tool.box.interface.ssl.proto.menu",8/11/2014,MIS 1346,,,Y,Y,,Y,,,
,CS,MIS,15108,INFCE - CCD PDQ Response messages fails due to invalid zip code,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,"MIS.XIO.ehr.consumer.dispatch, MIS.XML.PROTO.init",8/11/2014,MIS 1514,5/5/2013,,Y,Y,,Y,,,
,CS,MIS,15115,INFCE - Message Generator Sending Facility ID Map cannot hold OIDs,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,"MIS.XO.MSG.GEN.ee.xo.msg.parameters, MIS.XO.MSG.GEN.ee.xo.msg.parameters.ansi, MIS.XO.MSG.GEN.ee.xo.msg.parameters.iti.hl7",8/11/2014,MIS 1388,5/12/2013,,Y,Y,,Y,,,
,CS,MIS,15117,3/28: Patient Reservation Date Fails to Match MEDITECH upon BAR Forwarding,Completed,3,,"6.0C, 6.07C",3,MIS.XIO.xi.query.hl7.focus,8/11/2014,MIS 1440,5/12/2013,,Y,Y,Y,,,,
,CS,MIS,15122,CDA:  Ethnicity not appearing in 6.1x,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,MIS.XML.UTIL.format.cda,8/11/2014,MIS 1239,5/6/2013,,Y,Y,,Y,,,
,CS,MIS,15128,Online Help - Edits to Sender and Recip and Msg Type - New Lab Wiz Help,Completed,4,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,,8/11/2014,MIS 1286,9/9/2013,,Y,Y,,,,,
,CS,MIS,15161,DDP 17117: Changes needed for NIST Stage 2 Certification,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,"MIS.X.VALUE.SET.init.lri.acp, MIS.XIO.pack.fields.hl7",8/11/2014,MIS 1309,5/20/2013,,Y,Y,,Y,,,
,CS,MIS,15214,INFCE - DocumentEntryType is not sent in ITI-18 messages,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,"MIS.XML.PROTO.init, MIS.XML.UTIL.xo.format.iti.18",8/11/2014,MIS 1515,5/28/2013,,Y,Y,,Y,,,
,CS,MIS,15215,INFCE - ITI-45 message filer cannot parse messages with non-nil namespaces,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,MIS.XML.PROTO.init,8/11/2014,MIS 1516,5/27/2013,,Y,Y,,Y,,,
,CS,MIS,15250,CDA consume:  sending bad allergy record to EMR when there are no allergies,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,MIS.XML.UTIL.extract.discrete.cda,8/11/2014,MIS 1316,5/31/2013,,Y,Y,,Y,,,
,CS,MIS,15258,CDA: Plan of Care table missing table heading tags,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,MIS.XIO.ehr.build.cda.data,8/11/2014,MIS 1597,6/2/2013,,Y,Y,,Y,,,
R,CS,MIS,15263,INFCE: ERX.XI Filer Crashing due to Memory Buffers not being Cleared,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,MIS.EDI.xi.file.ncpdp.rx,8/11/2014,MIS 1600,6/8/2013,,Y,Y,,,,,
,CS,MIS,15275,EMPI interface crashes after HIM 3119,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,MIS.XI.MSG.focus.get.patient.info,8/11/2014,MIS 1453,6/2/2013,,Y,Y,,,,,
R,CS,MIS,15283,"CDA:  allergy narrative - if no severity, should be blank, not Unknown",Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,MIS.XIO.ehr.build.cda.data,8/11/2014,MIS 1317,6/2/2013,,Y,Y,,Y,,,
,CS,MIS,15292,INFCE: ITI-45 Filer not handling Acknowledgement msgs properly,Rejected,3,,"6.0R, 6.07R, 6.1R, 6.13R",,,8/11/2014,,,,,,,Y,,,
,CS,MIS,15307,DDPs 16538/18283: NMI Query Map,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,"MIS.X.QUERY.MAP.id, MIS.X.QUERY.MAP.inbound.ee, MIS.X.QUERY.MAP.inbound.view, MIS.X.QUERY.MAP.load.and.link, MIS.X.QUERY.MAP.manage.counts, MIS.X.QUERY.MAP.outbound.ee, MIS.X.QUERY.MAP.outbound.view, MIS.X.QUERY.MAP.refresh, MIS.X.QUERY.MAP.update.header, MIS.X.QUERY.MAP.xo.format.npr.to.mat2, ~.infce.query.map",8/11/2014,MIS 1667,,,Y,Y,,,,,
,CS,MIS,15328,Inbox/Outbox:  Message Type View routine shows wrong help for Hook Points pg,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,MIS.X.MSG.TYPE.view,8/11/2014,MIS 1334,6/16/2013,,Y,Y,,,,,
,CS,MIS,15339,Ins detail from ins dict should file to ADM if Other flag in Ins dict is No,Rejected,3,,"6.0R, 6.07R",,,8/11/2014,,7/8/2013,,,,,,,,
,CS,MIS,15343,INFCE: CCD - Send Revised Msg To See If Pat Exists Before Sending Pat Add Msg,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,"MIS.XI.MSG.xo.format.xml.focus, MIS.XML.UTIL.iti.wizard, MIS.XML.UTIL.xi.file.iti.44, MIS.XML.UTIL.xo.format.iti.44",8/11/2014,MIS 1771,5/15/2014,,Y,Y,,Y,,,
,CS,MIS,15347,CCD - Patient Identity Feed (PIF) not able to handle multiple ADM databases,Submitted,3,,"6.07S, 6.13S",,"MIS.XML.UTIL.iti.wizard, MIS.XML.UTIL.xo.format.iti.44",8/11/2014,,9/18/2014,,,,,Y,,,
,CS,MIS,15348,Unable to deliver a FTP file,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,MIS.X.DEL.TYPE.del.ftp,8/11/2014,MIS 1342,6/23/2013,,Y,Y,,,,,
,CS,MIS,15352,"Changes to ARRA Syn Wizard, ARRA LAB Wizard, and Value Set Initialization",Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,"MIS.X.VALUE.SET.init, MIS.X.VALUE.SET.init.ccda, MIS.X.VALUE.SET.init.cda, MIS.X.VALUE.SET.init.cncr.loinc, MIS.X.VALUE.SET.init.cncr.snomed, MIS.X.VALUE.SET.init.fips, MIS.X.VALUE.SET.init.hcpcs, MIS.X.VALUE.SET.init.hitsp, MIS.X.VALUE.SET.init.hl7, MIS.X.VALUE.SET.init.hl7.cncr, MIS.X.VALUE.SET.init.hl7.imm, MIS.X.VALUE.SET.init.iso6392, MIS.X.VALUE.SET.init.lri.acp, MIS.X.VALUE.SET.init.naaccr, MIS.X.VALUE.SET.init.nucc, MIS.X.VALUE.SET.init.nuuc, MIS.X.VALUE.SET.init.other, MIS.X.VALUE.SET.init.phdsc, MIS.X.VALUE.SET.init.phvs, MIS.X.VALUE.SET.init.snomed.nonnom, MIS.X.VALUE.SET.init.tnm.7, MIS.X.VALUE.SET.init.ucum, MIS.X.VALUE.SET.init.us.census, MIS.XIO.build.lab.res.arra, MIS.XIO.build.syndromic.surveillance",8/11/2014,MIS 1526,7/1/2013,,Y,Y,,Y,,,
,CS,MIS,15369,Inbound Delivery Service can create multiple Inbox Messages from same file,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,MIS.X.DEL.TYPE.from.folder,8/11/2014,MIS 1467,8/4/2013,,Y,Y,,,,,
